iso_code;country;year;GDLCODE;level;region;continent;shdi;healthindex;incindex;edindex;lifexp;gnic;esch;msch;pop
COL;Colombia;2010;COLr110;Subnat;Cordoba;America;0,67;0,841;0,627;0,57;74,69;6,33846;13,66;5,71;1,602692
COL;Colombia;2010;COLr111;Subnat;Cundinamarca;America;0,725;0,866;0,707;0,622;76,31;10,748668;14,41;6,65;2,707935
COL;Colombia;2010;COLr112;Subnat;Choco;America;0,663;0,793;0,615;0,598;71,55;5,864102;13,95;6,31;0,415597
COL;Colombia;2010;COLr113;Subnat;Huila;America;0,695;0,828;0,699;0,579;73,8;10,227075;13,33;6,27;1,020224
COL;Colombia;2010;COLr114;Subnat;Guajira;America;0,667;0,789;0,625;0,602;71,29;6,248118;13,77;6,59;0,53815
COL;Colombia;2010;COLr115;Subnat;Magdalena;America;0,699;0,86;0,656;0,606;75,88;7,672145;13,49;6,95;1,167198
COL;Colombia;2010;COLr116;Subnat;Meta;America;0,714;0,855;0,696;0,611;75,57;10,034301;13,92;6,73;0,737582
COL;Colombia;2010;COLr117;Subnat;Narino;America;0,69;0,845;0,658;0,59;74,91;7,809104;13,87;6,13;1,503655
COL;Colombia;2010;COLr118;Subnat;Norte de Santander;America;0,705;0,86;0,7;0,581;75,9;10,295589;13,37;6,29;1,365273
COL;Colombia;2010;COLr119;Subnat;Quindio;America;0,732;0,845;0,734;0,632;74,94;12,910797;14,08;7,22;0,581564
COL;Colombia;2010;COLr120;Subnat;Risaralda;America;0,726;0,863;0,722;0,615;76,12;11,904769;14,26;6,57;0,89948
COL;Colombia;2010;COLr121;Subnat;Santander;America;0,715;0,864;0,696;0,608;76,15;10,037652;13,76;6,78;2,283294
COL;Colombia;2010;COLr122;Subnat;Sucre;America;0,683;0,853;0,649;0,575;75,43;7,338942;13,44;6,05;0,832098
COL;Colombia;2010;COLr123;Subnat;Tolima;America;0,704;0,834;0,691;0,605;74,2;9,695124;14,05;6,45;1,435821
COL;Colombia;2010;COLr124;Subnat;Valle (incl Cali);America;0,741;0,865;0,73;0,644;76,21;12,570542;13,87;7,75;4,240533
COL;Colombia;2010;COLr125;Subnat;Arauca;America;0,726;0,891;0,708;0,606;77,9;10,845993;13,45;6,98;0,162802
COL;Colombia;2010;COLr126;Subnat;Casanare;America;0,717;0,878;0,689;0,609;77,08;9,5889;13,64;6,9;0,304349
COL;Colombia;2010;COLr127;Subnat;Putumayo;America;0,676;0,836;0,653;0,567;74,32;7,550182;13,04;6,15;0,315202
COL;Colombia;2010;COLr128;Subnat;San Andres;America;0,763;0,862;0,727;0,709;76,06;12,276084;14,14;9,48;0,059242
COL;Colombia;2010;COLr129;Subnat;Amazonas;America;0,657;0,834;0,585;0,58;74,19;4,818908;13,34;6,29;0,097229
COL;Colombia;2010;COLr130;Subnat;Guainja;America;0,673;0,84;0,606;0,6;74,61;5,518407;14,08;6,26;0,023064
COL;Colombia;2010;COLr131;Subnat;Guaviare;America;0,704;0,87;0,661;0,606;76,58;7,948507;13,92;6,57;0,042509
COL;Colombia;2010;COLr132;Subnat;Vaupis;America;0,68;0,852;0,587;0,628;75,39;4,88206;13,91;7,26;0,017185
COL;Colombia;2010;COLr133;Subnat;Vichada;America;0,667;0,843;0,634;0,554;74,77;6,637309;13,02;5,77;0,052006
COL;Colombia;2010;COLt;National;Total;America;0,729;0,853;0,704;0,644;75,42;10,567208;14,3;7,41;45,2227
COL;Colombia;2011;COLr101;Subnat;Antioquia (incl Medellin);America;0,742;0,866;0,726;0,65;76,31;12,224929;14,39;7,5;6,237372
COL;Colombia;2011;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,746;0,853;0,718;0,679;75,42;11,584283;14,5;8,28;2,190826
COL;Colombia;2011;COLr103;Subnat;Bogota D.C.;America;0,787;0,86;0,75;0,756;75,88;14,330887;15,63;9,66;7,662392
COL;Colombia;2011;COLr104;Subnat;Bolivar (Sur and Norte);America;0,718;0,846;0,671;0,652;74,96;8,500612;14,66;7,35;1,958993
COL;Colombia;2011;COLr105;Subnat;Boyaca;America;0,725;0,863;0,7;0,632;76,1;10,306287;14,93;6,51;1,382854
COL;Colombia;2011;COLr106;Subnat;Caldas;America;0,744;0,882;0,729;0,641;77,36;12,468776;14,55;7,11;1,003013
COL;Colombia;2011;COLr107;Subnat;Caqueta;America;0,697;0,858;0,678;0,583;75,76;8,881679;13,66;6,12;0,325056
COL;Colombia;2011;COLr108;Subnat;Cauca;America;0,7;0,851;0,673;0,599;75,29;8,625013;14,01;6,3;1,262054
COL;Colombia;2011;COLr109;Subnat;Cesar;America;0,702;0,834;0,68;0,609;74,23;9,030379;13,8;6,76;0,970586
COL;Colombia;2011;COLr110;Subnat;Cordoba;America;0,678;0,846;0,638;0,578;75,01;6,824195;13,76;5,87;1,619155
COL;Colombia;2011;COLr111;Subnat;Cundinamarca;America;0,733;0,871;0,716;0,632;76,61;11,460086;14,46;6,91;2,694596
COL;Colombia;2011;COLr112;Subnat;Choco;America;0,669;0,801;0,618;0,605;72,07;5,974564;14,14;6,37;0,431044
COL;Colombia;2011;COLr113;Subnat;Huila;America;0,7;0,837;0,707;0,579;74,42;10,80513;13,29;6,3;1,04384
COL;Colombia;2011;COLr114;Subnat;Guajira;America;0,672;0,787;0,631;0,612;71,14;6,510013;13,94;6,75;0,619487
COL;Colombia;2011;COLr115;Subnat;Magdalena;America;0,703;0,858;0,664;0,611;75,8;8,113593;13,64;6,97;1,182175
COL;Colombia;2011;COLr116;Subnat;Meta;America;0,725;0,864;0,706;0,625;76,18;10,728002;14,05;7,03;0,779631
COL;Colombia;2011;COLr117;Subnat;Narino;America;0,695;0,85;0,666;0,594;75,23;8,202621;13,96;6,19;1,546798
COL;Colombia;2011;COLr118;Subnat;Norte de Santander;America;0,712;0,86;0,709;0,593;75,91;10,941257;13,57;6,48;1,359474
COL;Colombia;2011;COLr119;Subnat;Quindio;America;0,741;0,853;0,742;0,643;75,45;13,618117;14,28;7,39;0,576682
COL;Colombia;2011;COLr120;Subnat;Risaralda;America;0,732;0,866;0,731;0,62;76,32;12,613189;14,28;6,71;0,907194
COL;Colombia;2011;COLr121;Subnat;Santander;America;0,726;0,865;0,709;0,625;76,25;10,926616;14,09;7,02;2,232759
COL;Colombia;2011;COLr122;Subnat;Sucre;America;0,694;0,86;0,661;0,588;75,88;7,930458;13,71;6,22;0,833551
COL;Colombia;2011;COLr123;Subnat;Tolima;America;0,712;0,842;0,697;0,614;74,74;10,079057;14,22;6,56;1,426243
COL;Colombia;2011;COLr124;Subnat;Valle (incl Cali);America;0,749;0,868;0,739;0,656;76,45;13,308064;14,09;7,94;4,301969
COL;Colombia;2011;COLr125;Subnat;Arauca;America;0,728;0,885;0,713;0,611;77,5;11,202166;13,57;7,03;0,181962
COL;Colombia;2011;COLr126;Subnat;Casanare;America;0,722;0,879;0,696;0,616;77,11;10,021191;13,76;7,02;0,313773
COL;Colombia;2011;COLr127;Subnat;Putumayo;America;0,684;0,834;0,663;0,579;74,23;8,043821;13,35;6,24;0,320172
COL;Colombia;2011;COLr128;Subnat;San Andres;America;0,767;0,865;0,733;0,711;76,22;12,766966;14,14;9,55;0,062479
COL;Colombia;2011;COLr129;Subnat;Amazonas;America;0,668;0,832;0,601;0,597;74,08;5,334693;13,47;6,67;0,092761
COL;Colombia;2011;COLr130;Subnat;Guainja;America;0,672;0,847;0,603;0,594;75,08;5,4153;13,96;6,18;0,026613
COL;Colombia;2011;COLr131;Subnat;Guaviare;America;0,713;0,871;0,673;0,619;76,63;8,592736;14,19;6,73;0,046818
COL;Colombia;2011;COLr132;Subnat;Vaupis;America;0,672;0,84;0,577;0,625;74,58;4,569676;14,02;7,06;0,022387
COL;Colombia;2011;COLr133;Subnat;Vichada;America;0,683;0,85;0,653;0,573;75,23;7,562812;13,21;6,18;0,047762
COL;Colombia;2011;COLt;National;Total;America;0,735;0,856;0,712;0,652;75,66;11,151283;14,42;7,53;45,663099
COL;Colombia;2012;COLr101;Subnat;Antioquia (incl Medellin);America;0,742;0,869;0,731;0,644;76,47;12,648375;14,03;7,62;6,265232
COL;Colombia;2012;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,749;0,856;0,725;0,677;75,67;12,119184;14,21;8,47;2,24807
COL;Colombia;2012;COLr103;Subnat;Bogota D.C.;America;0,786;0,864;0,755;0,745;76,16;14,79293;15,22;9,66;7,683622
COL;Colombia;2012;COLr104;Subnat;Bolivar (Sur and Norte);America;0,72;0,854;0,679;0,645;75,48;8,940505;14,26;7,46;1,984917
COL;Colombia;2012;COLr105;Subnat;Boyaca;America;0,727;0,867;0,706;0,628;76,36;10,683667;14,69;6,6;1,350851
COL;Colombia;2012;COLr106;Subnat;Caldas;America;0,746;0,885;0,734;0,638;77,52;12,922439;14,24;7,26;0,99519
COL;Colombia;2012;COLr107;Subnat;Caqueta;America;0,696;0,861;0,68;0,575;75,98;9,000597;13,33;6,14;0,361355
COL;Colombia;2012;COLr108;Subnat;Cauca;America;0,698;0,853;0,676;0,591;75,45;8,753236;13,69;6,31;1,285609
COL;Colombia;2012;COLr109;Subnat;Cesar;America;0,702;0,838;0,683;0,604;74,48;9,190079;13,54;6,85;0,980978
COL;Colombia;2012;COLr110;Subnat;Cordoba;America;0,681;0,851;0,646;0,574;75,32;7,212083;13,45;6,02;1,634672
COL;Colombia;2012;COLr111;Subnat;Cundinamarca;America;0,736;0,876;0,723;0,63;76,91;11,980347;14,1;7,15;2,679739
COL;Colombia;2012;COLr112;Subnat;Choco;America;0,669;0,809;0,618;0,6;72,59;5,975808;13,91;6,41;0,446224
COL;Colombia;2012;COLr113;Subnat;Huila;America;0,7;0,847;0,713;0,567;75,04;11,194332;12,85;6,31;1,066827
COL;Colombia;2012;COLr114;Subnat;Guajira;America;0,672;0,785;0,634;0,61;71;6,658138;13,7;6,89;0,700356
COL;Colombia;2012;COLr115;Subnat;Magdalena;America;0,703;0,857;0,67;0,604;75,71;8,419099;13,39;6,97;1,196456
COL;Colombia;2012;COLr116;Subnat;Meta;America;0,731;0,874;0,713;0,626;76,79;11,247701;13,78;7,31;0,821175
COL;Colombia;2012;COLr117;Subnat;Narino;America;0,695;0,854;0,67;0,587;75,54;8,453572;13,64;6,23;1,589
COL;Colombia;2012;COLr118;Subnat;Norte de Santander;America;0,715;0,86;0,715;0,594;75,91;11,401701;13,38;6,67;1,352907
COL;Colombia;2012;COLr119;Subnat;Quindio;America;0,745;0,861;0,747;0,642;75,96;14,078438;14,05;7,54;0,571479
COL;Colombia;2012;COLr120;Subnat;Risaralda;America;0,733;0,87;0,736;0,614;76,52;13,100247;13,89;6,84;0,914381
COL;Colombia;2012;COLr121;Subnat;Santander;America;0,733;0,867;0,719;0,631;76,35;11,66437;14,01;7,24;2,181022
COL;Colombia;2012;COLr122;Subnat;Sucre;America;0,699;0,866;0,669;0,59;76,32;8,409516;13,58;6,37;0,834527
COL;Colombia;2012;COLr123;Subnat;Tolima;America;0,713;0,85;0,7;0,61;75,27;10,275839;13,97;6,66;1,415866
COL;Colombia;2012;COLr124;Subnat;Valle (incl Cali);America;0,753;0,872;0,744;0,657;76,69;13,809427;13,89;8,12;4,360867
COL;Colombia;2012;COLr125;Subnat;Arauca;America;0,724;0,878;0,715;0,605;77,09;11,343801;13,3;7,06;0,200992
COL;Colombia;2012;COLr126;Subnat;Casanare;America;0,722;0,879;0,7;0,612;77,14;10,271022;13,49;7,13;0,323005
COL;Colombia;2012;COLr127;Subnat;Putumayo;America;0,686;0,833;0,669;0,579;74,15;8,408953;13,27;6,32;0,324952
COL;Colombia;2012;COLr128;Subnat;San Andres;America;0,764;0,867;0,735;0,701;76,38;13,014526;13,73;9,6;0,065675
COL;Colombia;2012;COLr129;Subnat;Amazonas;America;0,674;0,83;0,613;0,601;73,95;5,800686;13,19;7,03;0,088246
COL;Colombia;2012;COLr130;Subnat;Guainja;America;0,665;0,854;0,597;0,576;75,54;5,217401;13,44;6,08;0,030143
COL;Colombia;2012;COLr131;Subnat;Guaviare;America;0,717;0,872;0,682;0,619;76,68;9,114057;14,03;6,88;0,051095
COL;Colombia;2012;COLr132;Subnat;Vaupis;America;0,658;0,827;0,565;0,609;73,76;4,200298;13,71;6,85;0,027569
COL;Colombia;2012;COLr133;Subnat;Vichada;America;0,694;0,857;0,67;0,581;75,68;8,458671;13,02;6,58;0,043498
COL;Colombia;2012;COLt;National;Total;America;0,736;0,86;0,717;0,647;75,88;11,53847;14,11;7,64;46,076848
COL;Colombia;2013;COLr101;Subnat;Antioquia (incl Medellin);America;0,751;0,871;0,737;0,661;76,63;13,149088;14,36;7,85;6,294052
COL;Colombia;2013;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,76;0,86;0,732;0,698;75,91;12,739398;14,62;8,77;2,305572
COL;Colombia;2013;COLr103;Subnat;Bogota D.C.;America;0,794;0,868;0,76;0,759;76,43;15,344054;15,56;9,79;7,706052
COL;Colombia;2013;COLr104;Subnat;Bolivar (Sur and Norte);America;0,732;0,862;0,687;0,661;76;9,446762;14,57;7,68;2,011114
COL;Colombia;2013;COLr105;Subnat;Boyaca;America;0,738;0,871;0,712;0,647;76,61;11,12694;15,18;6,77;1,319123
COL;Colombia;2013;COLr106;Subnat;Caldas;America;0,756;0,887;0,74;0,657;77,68;13,456855;14,63;7,51;0,987541
COL;Colombia;2013;COLr107;Subnat;Caqueta;America;0,702;0,864;0,682;0,588;76,19;9,162866;13,67;6,24;0,397645
COL;Colombia;2013;COLr108;Subnat;Cauca;America;0,705;0,855;0,678;0,604;75,6;8,923933;14,05;6,41;1,309329
COL;Colombia;2013;COLr109;Subnat;Cesar;America;0,711;0,842;0,686;0,621;74,72;9,395587;13,94;7,02;0,991508
COL;Colombia;2013;COLr110;Subnat;Cordoba;America;0,692;0,856;0,655;0,592;75,63;7,656602;13,81;6,24;1,650424
COL;Colombia;2013;COLr111;Subnat;Cundinamarca;America;0,748;0,88;0,73;0,651;77,21;12,584012;14,43;7,49;2,665341
COL;Colombia;2013;COLr112;Subnat;Choco;America;0,678;0,817;0,619;0,617;73,1;6,003059;14,38;6,54;0,461448
COL;Colombia;2013;COLr113;Subnat;Huila;America;0,708;0,856;0,719;0,576;75,65;11,652346;13,06;6,41;1,089944
COL;Colombia;2013;COLr114;Subnat;Guajira;America;0,68;0,782;0,638;0,63;70,84;6,839884;14,14;7,13;0,781191
COL;Colombia;2013;COLr115;Subnat;Magdalena;America;0,71;0,856;0,676;0,619;75,62;8,776156;13,81;7,06;1,210905
COL;Colombia;2013;COLr116;Subnat;Meta;America;0,745;0,883;0,721;0,65;77,4;11,848554;14,19;7,68;0,862777
COL;Colombia;2013;COLr117;Subnat;Narino;America;0,704;0,859;0,676;0,601;75,85;8,752059;14;6,35;1,63138
COL;Colombia;2013;COLr118;Subnat;Norte de Santander;America;0,726;0,86;0,722;0,616;75,91;11,937883;13,85;6,94;1,346571
COL;Colombia;2013;COLr119;Subnat;Quindio;America;0,757;0,869;0,753;0,663;76,47;14,624701;14,53;7,79;0,566377
COL;Colombia;2013;COLr120;Subnat;Risaralda;America;0,741;0,872;0,743;0,629;76,71;13,671524;14,18;7,06;0,921701
COL;Colombia;2013;COLr121;Subnat;Santander;America;0,747;0,868;0,729;0,658;76,45;12,511645;14,62;7,55;2,12973
COL;Colombia;2013;COLr122;Subnat;Sucre;America;0,713;0,873;0,679;0,612;76,76;8,958711;14,11;6,61;0,835636
COL;Colombia;2013;COLr123;Subnat;Tolima;America;0,724;0,858;0,703;0,628;75,8;10,52523;14,41;6,84;1,405736
COL;Colombia;2013;COLr124;Subnat;Valle (incl Cali);America;0,764;0,876;0,751;0,679;76,92;14,398927;14,38;8,4;4,42036
COL;Colombia;2013;COLr125;Subnat;Arauca;America;0,729;0,872;0,717;0,62;76,67;11,541137;13,69;7,18;0,22002
COL;Colombia;2013;COLr126;Subnat;Casanare;America;0,731;0,879;0,704;0,63;77,16;10,576173;13,88;7,33;0,332272
COL;Colombia;2013;COLr127;Subnat;Putumayo;America;0,697;0,832;0,677;0,6;74,06;8,831061;13,84;6,48;0,329776
COL;Colombia;2013;COLr128;Subnat;San Andres;America;0,772;0,87;0,739;0,715;76,53;13,330211;14;9,77;0,068877
COL;Colombia;2013;COLr129;Subnat;Amazonas;America;0,688;0,828;0,627;0,627;73,83;6,335613;13,57;7,49;0,083753
COL;Colombia;2013;COLr130;Subnat;Guainja;America;0,666;0,862;0,592;0,579;76;5,04795;13,57;6,06;0,033671
COL;Colombia;2013;COLr131;Subnat;Guaviare;America;0,729;0,873;0,691;0,642;76,73;9,71206;14,58;7,11;0,055371
COL;Colombia;2013;COLr132;Subnat;Vaupis;America;0,651;0,814;0,552;0,615;72,94;3,87635;14,09;6,72;0,032747
COL;Colombia;2013;COLr133;Subnat;Vichada;America;0,713;0,863;0,688;0,61;76,12;9,505226;13,47;7,07;0,039248
COL;Colombia;2013;COLt;National;Total;America;0,745;0,863;0,723;0,664;76,11;11,995663;14,5;7,85;46,497267
COL;Colombia;2014;COLr101;Subnat;Antioquia (incl Medellin);America;0,755;0,874;0,743;0,662;76,79;13,716267;14,19;8,04;6,32986
COL;Colombia;2014;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,766;0,864;0,74;0,704;76,14;13,437272;14,53;9,01;2,365609
COL;Colombia;2014;COLr103;Subnat;Bogota D.C.;America;0,796;0,872;0,766;0,755;76,7;15,970789;15,36;9,85;7,737046
COL;Colombia;2014;COLr104;Subnat;Bolivar (Sur and Norte);America;0,737;0,869;0,696;0,661;76,51;10,015001;14,37;7,85;2,039534
COL;Colombia;2014;COLr105;Subnat;Boyaca;America;0,742;0,875;0,718;0,651;76,86;11,627525;15,13;6,91;1,288881
COL;Colombia;2014;COLr106;Subnat;Caldas;America;0,76;0,89;0,747;0,66;77,83;14,061363;14,51;7,72;0,980996
COL;Colombia;2014;COLr107;Subnat;Caqueta;America;0,704;0,868;0,686;0,586;76,4;9,358219;13,53;6,3;0,434359
COL;Colombia;2014;COLr108;Subnat;Cauca;America;0,706;0,858;0,682;0,602;75,75;9,127323;13,92;6,46;1,334493
COL;Colombia;2014;COLr109;Subnat;Cesar;America;0,714;0,846;0,69;0,624;74,96;9,636932;13,87;7,16;1,003137
COL;Colombia;2014;COLr110;Subnat;Cordoba;America;0,698;0,86;0,665;0,595;75,93;8,155147;13,69;6,43;1,668004
COL;Colombia;2014;COLr111;Subnat;Cundinamarca;America;0,754;0,885;0,738;0,656;77,5;13,263339;14,26;7,79;2,653917
COL;Colombia;2014;COLr112;Subnat;Choco;America;0,682;0,825;0,62;0,619;73,61;6,048835;14,34;6,63;0,477178
COL;Colombia;2014;COLr113;Subnat;Huila;America;0,71;0,866;0,725;0,571;76,26;12,170014;12,8;6,47;1,114262
COL;Colombia;2014;COLr114;Subnat;Guajira;America;0,683;0,78;0,643;0,636;70,69;7,048751;14,09;7,33;0,862852
COL;Colombia;2014;COLr115;Subnat;Magdalena;America;0,712;0,854;0,683;0,619;75,53;9,178341;13,75;7,11;1,226693
COL;Colombia;2014;COLr116;Subnat;Meta;America;0,754;0,892;0,73;0,659;78;12,524056;14,1;8,01;0,905316
COL;Colombia;2014;COLr117;Subnat;Narino;America;0,707;0,864;0,681;0,6;76,16;9,090619;13,87;6,44;1,675553
COL;Colombia;2014;COLr118;Subnat;Norte de Santander;America;0,731;0,86;0,73;0,623;75,9;12,541732;13,84;7,17;1,341736
COL;Colombia;2014;COLr119;Subnat;Quindio;America;0,763;0,876;0,759;0,669;76,96;15,244538;14,5;7,99;0,561908
COL;Colombia;2014;COLr120;Subnat;Risaralda;America;0,745;0,875;0,75;0,629;76,9;14,316733;13,97;7,23;0,930044
COL;Colombia;2014;COLr121;Subnat;Santander;America;0,756;0,87;0,741;0,67;76,54;13,467085;14,73;7,83;2,080837
COL;Colombia;2014;COLr122;Subnat;Sucre;America;0,722;0,88;0,689;0,62;77,2;9,575644;14,16;6,81;0,837674
COL;Colombia;2014;COLr123;Subnat;Tolima;America;0,729;0,867;0,707;0,631;76,33;10,816216;14,35;6,98;1,397175
COL;Colombia;2014;COLr124;Subnat;Valle (incl Cali);America;0,771;0,879;0,758;0,687;77,15;15,065412;14,37;8,63;4,48474
COL;Colombia;2014;COLr125;Subnat;Arauca;America;0,728;0,865;0,72;0,62;76,25;11,780797;13,59;7,26;0,239282
COL;Colombia;2014;COLr126;Subnat;Casanare;America;0,733;0,88;0,709;0,632;77,18;10,926459;13,78;7,48;0,341904
COL;Colombia;2014;COLr127;Subnat;Putumayo;America;0,701;0,83;0,685;0,607;73,96;9,304951;13,93;6,6;0,334964
COL;Colombia;2014;COLr128;Subnat;San Andres;America;0,773;0,872;0,743;0,712;76,68;13,699697;13,79;9,88;0,072154
COL;Colombia;2014;COLr129;Subnat;Amazonas;America;0,696;0,826;0,641;0,638;73,7;6,942575;13,48;7,91;0,079357
COL;Colombia;2014;COLr130;Subnat;Guainja;America;0,662;0,868;0,588;0,568;76,45;4,898146;13,24;6;0,037234
COL;Colombia;2014;COLr131;Subnat;Guaviare;America;0,735;0,873;0,701;0,65;76,77;10,384164;14,61;7,31;0,059707
COL;Colombia;2014;COLr132;Subnat;Vaupis;America;0,641;0,802;0,541;0,606;72,11;3,58699;13,97;6,55;0,037958
COL;Colombia;2014;COLr133;Subnat;Vichada;America;0,726;0,87;0,706;0,624;76,56;10,718597;13,45;7,52;0,035043
COL;Colombia;2014;COLt;National;Total;America;0,75;0,866;0,73;0,666;76,32;12,513127;14,38;8,01;46,969209
COL;Colombia;2015;COLr101;Subnat;Antioquia (incl Medellin);America;0,758;0,876;0,749;0,664;76,93;14,195123;14,17;8,11;6,376323
COL;Colombia;2015;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,772;0,867;0,747;0,71;76,37;14,062207;14,59;9,14;2,429732
COL;Colombia;2015;COLr103;Subnat;Bogota D.C.;America;0,798;0,876;0,771;0,752;76,97;16,489904;15,32;9,79;7,781034
COL;Colombia;2015;COLr104;Subnat;Bolivar (Sur and Norte);America;0,742;0,877;0,704;0,662;77,02;10,53685;14,33;7,92;2,071426
COL;Colombia;2015;COLr105;Subnat;Boyaca;America;0,747;0,878;0,724;0,655;77,09;12,056563;15,25;6,95;1,260723
COL;Colombia;2015;COLr106;Subnat;Caldas;America;0,764;0,892;0,753;0,665;77,97;14,576948;14,55;7,82;0,976075
COL;Colombia;2015;COLr107;Subnat;Caqueta;America;0,705;0,871;0,688;0,585;76,6;9,485032;13,53;6,27;0,47188
COL;Colombia;2015;COLr108;Subnat;Cauca;America;0,707;0,86;0,684;0,601;75,89;9,264556;13,93;6,43;1,361942
COL;Colombia;2015;COLr109;Subnat;Cesar;America;0,717;0,849;0,693;0,627;75,19;9,80913;13,94;7,2;1,016467
COL;Colombia;2015;COLr110;Subnat;Cordoba;America;0,704;0,865;0,673;0,599;76,22;8,621809;13,71;6,54;1,688409
COL;Colombia;2015;COLr111;Subnat;Cundinamarca;America;0,76;0,889;0,745;0,662;77,79;13,869822;14,24;7,98;2,646901
COL;Colombia;2015;COLr112;Subnat;Choco;America;0,685;0,832;0,62;0,623;74,11;6,050648;14,46;6,64;0,49374
COL;Colombia;2015;COLr113;Subnat;Huila;America;0,713;0,875;0,731;0,567;76,86;12,61178;12,69;6,44;1,140496
COL;Colombia;2015;COLr114;Subnat;Guajira;America;0,686;0,777;0,646;0,642;70,52;7,210586;14,19;7,42;0,946136
COL;Colombia;2015;COLr115;Subnat;Magdalena;America;0,714;0,853;0,688;0,62;75,42;9,526552;13,83;7,06;1,244566
COL;Colombia;2015;COLr116;Subnat;Meta;America;0,763;0,901;0,737;0,668;78,59;13,135069;14,17;8,24;0,949463
COL;Colombia;2015;COLr117;Subnat;Narino;America;0,71;0,868;0,686;0,6;76,45;9,370997;13,88;6,44;1,722624
COL;Colombia;2015;COLr118;Subnat;Norte de Santander;America;0,737;0,86;0,736;0,632;75,89;13,073429;13,98;7,31;1,339132
COL;Colombia;2015;COLr119;Subnat;Quindio;America;0,77;0,884;0,764;0,675;77,45;15,763958;14,62;8,08;0,558368
COL;Colombia;2015;COLr120;Subnat;Risaralda;America;0,748;0,878;0,756;0,631;77,08;14,873789;13,92;7,32;0,939959
COL;Colombia;2015;COLr121;Subnat;Santander;America;0,764;0,871;0,751;0,683;76,63;14,382352;14,99;7,99;2,03531
COL;Colombia;2015;COLr122;Subnat;Sucre;America;0,73;0,886;0,698;0,63;77,62;10,157945;14,36;6,92;0,841116
COL;Colombia;2015;COLr123;Subnat;Tolima;America;0,734;0,874;0,71;0,636;76,84;11,029492;14,45;7,03;1,39093
COL;Colombia;2015;COLr124;Subnat;Valle (incl Cali);America;0,776;0,882;0,763;0,695;77,36;15,637353;14,52;8,75;4,556757
COL;Colombia;2015;COLr125;Subnat;Arauca;America;0,728;0,859;0,722;0,621;75,83;11,931639;13,65;7,25;0,258988
COL;Colombia;2015;COLr126;Subnat;Casanare;America;0,736;0,88;0,713;0,636;77,19;11,201281;13,84;7,54;0,352128
COL;Colombia;2015;COLr127;Subnat;Putumayo;America;0,707;0,829;0,692;0,615;73,86;9,730351;14,17;6,64;0,340723
COL;Colombia;2015;COLr128;Subnat;San Andres;America;0,774;0,874;0,746;0,71;76,81;13,96803;13,71;9,86;0,075558
COL;Colombia;2015;COLr129;Subnat;Amazonas;America;0,705;0,824;0,653;0,65;73,56;7,552785;13,53;8,22;0,075083
COL;Colombia;2015;COLr130;Subnat;Guainja;America;0,657;0,875;0,582;0,558;76,9;4,718711;13,04;5,87;0,040868
COL;Colombia;2015;COLr131;Subnat;Guaviare;America;0,742;0,874;0,71;0,658;76,8;11,018381;14,81;7,4;0,064153
COL;Colombia;2015;COLr132;Subnat;Vaupis;America;0,63;0,789;0,528;0,599;71,28;3,295976;14;6,29;0,043244
COL;Colombia;2015;COLr133;Subnat;Vichada;America;0,74;0,877;0,723;0,64;77;11,995953;13,58;7,88;0,030888
COL;Colombia;2015;COLt;National;Total;America;0,753;0,87;0,735;0,669;76,53;12,951016;14,42;8,06;47,520667
COL;Colombia;2016;COLr101;Subnat;Antioquia (incl Medellin);America;0,763;0,879;0,75;0,675;77,13;14,346115;14,32;8,32;6,463637
COL;Colombia;2016;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,778;0,87;0,749;0,722;76,57;14,211637;14,74;9,37;2,463003
COL;Colombia;2016;COLr103;Subnat;Bogota D.C.;America;0,804;0,88;0,773;0,765;77,17;16,668069;15,49;10,04;7,887584
COL;Colombia;2016;COLr104;Subnat;Bolivar (Sur and Norte);America;0,747;0,88;0,705;0,673;77,22;10,645418;14,48;8,12;2,099791
COL;Colombia;2016;COLr105;Subnat;Boyaca;America;0,752;0,882;0,725;0,666;77,3;12,182606;15,41;7,13;1,277987
COL;Colombia;2016;COLr106;Subnat;Caldas;America;0,77;0,895;0,754;0,676;78,18;14,732434;14,7;8,02;0,98944
COL;Colombia;2016;COLr107;Subnat;Caqueta;America;0,71;0,874;0,689;0,594;76,8;9,581647;13,68;6,43;0,478342
COL;Colombia;2016;COLr108;Subnat;Cauca;America;0,713;0,863;0,686;0,611;76,09;9,358682;14,08;6,59;1,380592
COL;Colombia;2016;COLr109;Subnat;Cesar;America;0,722;0,852;0,694;0,637;75,39;9,909415;14,09;7,38;1,030386
COL;Colombia;2016;COLr110;Subnat;Cordoba;America;0,709;0,868;0,675;0,608;76,42;8,708711;13,86;6,7;1,71153
COL;Colombia;2016;COLr111;Subnat;Cundinamarca;America;0,765;0,892;0,747;0,673;77,99;14,016994;14,39;8,19;2,683147
COL;Colombia;2016;COLr112;Subnat;Choco;America;0,69;0,836;0,621;0,633;74,31;6,10924;14,61;6,8;0,500501
